"citation","doi","filename","variable","word_column","mean_column","sd_column","ss/item","min_score","max_score"
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","arousal_old","word_german","arousal_mean_old",,,1.5,6.739
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","arousal_old_female","word_german","arousal_mean_old_female",,,1.417,6.833
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","arousal_old_male","word_german","arousal_mean_old_male",,,1.417,6.636
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","arousal_young","word_german","arousal_mean_young",,,1.25,6.625
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","arousal_young_female","word_german","arousal_mean_young_female",,,1.167,6.833
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","arousal_young_male","word_german","arousal_mean_young_male",,,1.333,6.5
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","imagine","word_german","imagine_mean",,,1.604,6.478
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","imagine_old","word_german","imagine_mean_old",,,1.75,6.435
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","imagine_old_female","word_german","imagine_mean_old_female",,,2.167,6.5
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","imagine_old_male","word_german","imagine_mean_old_male",,,1.333,6.833
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","imagine_young","word_german","imagine_mean_young",,,1.458,6.542
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","imagine_young_female","word_german","imagine_mean_young_female",,,1.583,6.727
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","imagine_young_male","word_german","imagine_mean_young_male",,,1.333,6.75
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","valence","word_german","valence_mean",,,1.083,6.792
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","valence_old","word_german","valence_mean_old",,,1.083,6.75
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","valence_old_female","word_german","valence_mean_old_female",,,1,6.917
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","valence_old_male","word_german","valence_mean_old_male",,,1.083,6.583
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","valence_other","word_german","valence_mean_other",,,1,6.688
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","valence_self","word_german","valence_mean_self",,,1.125,6.938
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","valence_young","word_german","valence_mean_young",,,1.083,6.833
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","valence_young_female","word_german","valence_mean_young_female",,,1,6.917
"Daniel Grühn, Jacqui Smith. (2008). Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE). Behavior Research Methods","https://doi.org/10.3758/brm.40.4.1088","Gruhn2008a.csv","valence_young_male","word_german","valence_mean_young_male",,,1.167,6.75
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","arousal",,"arousal_mean",,,1.942,8.077
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","arousal_female",,"arousal_mean_female",,,1.667,8.815
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","arousal_male",,"arousal_mean_male",,,1.76,7.607
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","arousal_old",,"arousal_mean_old",,,1.692,8.296
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","arousal_old_female",,"arousal_mean_old_female",,,1.429,8.714
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","arousal_old_male",,"arousal_mean_old_male",,,1.5,8.462
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","arousal_young",,"arousal_mean_young",,,1.778,8.115
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","arousal_young_female",,"arousal_mean_young_female",,,1.583,9
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","arousal_young_male",,"arousal_mean_young_male",,,1.533,7.462
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","valence",,"valence_mean",,,1.481,7.962
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","valence_female",,"valence_mean_female",,,1.148,8.185
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","valence_male",,"valence_mean_male",,,1.8,8
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","valence_old",,"valence_mean_old",,,1.462,8.519
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","valence_old_female",,"valence_mean_old_female",,,1.143,8.643
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","valence_old_male",,"valence_mean_old_male",,,1.231,8.385
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","valence_young",,"valence_mean_young",,,1.423,7.808
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","valence_young_female",,"valence_mean_young_female",,,1,8.077
"Daniel Grühn, Susanne Scheibe. (2008). Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?. Behavior Research Methods","https://doi.org/10.3758/brm.40.2.512","Gruhn2008b.csv","valence_young_male",,"valence_mean_young_male",,,1.538,8.067
"Marc Guasch, Pilar Ferré, Isabel Fraga. (2016). Spanish norms for affective and lexico-semantic variables for 1,400 words. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0684-y","Guasch2016.csv","arousal","word_spanish","arousal_mean","arousal_sd",,1.5,8.4
"Marc Guasch, Pilar Ferré, Isabel Fraga. (2016). Spanish norms for affective and lexico-semantic variables for 1,400 words. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0684-y","Guasch2016.csv","concrete","word_spanish","concrete_mean","concrete_sd",,1.55,7
"Marc Guasch, Pilar Ferré, Isabel Fraga. (2016). Spanish norms for affective and lexico-semantic variables for 1,400 words. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0684-y","Guasch2016.csv","familiar","word_spanish","familiar_mean","familiar_sd",,1.65,7
"Marc Guasch, Pilar Ferré, Isabel Fraga. (2016). Spanish norms for affective and lexico-semantic variables for 1,400 words. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0684-y","Guasch2016.csv","imagine","word_spanish","imagine_mean","imagine_sd",,1.2,7
"Marc Guasch, Pilar Ferré, Isabel Fraga. (2016). Spanish norms for affective and lexico-semantic variables for 1,400 words. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0684-y","Guasch2016.csv","valence","word_spanish","valence_mean","valence_sd",,1,8.91
"Dirk Hermans, Jan De Houwer. (1994). Affective and Subjective Familiarity Ratings of 740 Dutch Words. Psychologica Belgica","https://doi.org/10.5334/pb.864","Hermans1994.csv","familiar","word_dutch","familiar_mean","familiar_sd",,1.81,6.73
"J. A. Hinojosa, N. Martínez-García, C. Villalba-García, U. Fernández-Folgueiras, A. Sánchez-Carmona, M. A. Pozo, et al.. (2016). Affective norms of 875 Spanish words for five discrete emotional categories and two emotional dimensions. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0572-5","Hinojosa2016a.csv","anger","word_spanish","anger_mean","anger_sd",,1,4.83
